Timestamp,Datei,Shot,Von,Nach,Delta
2025-04-18T01:57:47.328925Z,quantum_log_Cortex Criticus_act_nq4_20250418035747_9212.json,12,2,4,2
2025-04-18T01:57:47.329925Z,quantum_log_Cortex Criticus_act_nq4_20250418035747_9212.json,13,4,1,3
2025-04-18T01:57:47.346361Z,quantum_log_Limbus Affektus_act_nq4_20250418035747_0683.json,2,2,0,2
2025-04-18T01:57:47.347497Z,quantum_log_Limbus Affektus_act_nq4_20250418035747_0683.json,3,0,2,2
2025-04-18T01:57:47.361576Z,quantum_log_Limbus Affektus_act_nq4_20250418035747_0683.json,13,3,0,3
2025-04-18T01:57:47.362577Z,quantum_log_Limbus Affektus_act_nq4_20250418035747_0683.json,14,0,2,2
2025-04-18T01:57:47.397004Z,quantum_log_Meta Cognitio_act_nq4_20250418035747_ac8f.json,12,1,3,2
2025-04-18T01:57:47.400011Z,quantum_log_Meta Cognitio_act_nq4_20250418035747_ac8f.json,14,3,1,2
2025-04-18T01:57:47.413736Z,quantum_log_Cortex Socialis_act_nq4_20250418035747_c76a.json,1,1,3,2
2025-04-18T01:57:47.420810Z,quantum_log_Cortex Socialis_act_nq4_20250418035747_c76a.json,6,3,1,2
2025-04-18T01:57:47.429821Z,quantum_log_Cortex Socialis_act_nq4_20250418035747_c76a.json,12,2,4,2
2025-04-18T01:57:47.429821Z,quantum_log_Cortex Socialis_act_nq4_20250418035747_c76a.json,13,4,2,2
2025-04-18T01:57:47.447803Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035747_b141.json,1,0,2,2
2025-04-18T01:57:47.454678Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035747_b141.json,5,0,4,4
2025-04-18T01:57:47.456684Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035747_b141.json,6,4,1,3
2025-04-18T01:57:47.463688Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035747_b141.json,10,0,2,2
2025-04-18T01:57:47.467112Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035747_b141.json,12,3,1,2
2025-04-18T01:57:47.471867Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035747_b141.json,14,1,3,2
2025-04-18T01:57:47.484727Z,quantum_log_Ethik und Moral_act_nq4_20250418035747_c150.json,1,1,3,2
2025-04-18T01:57:47.500275Z,quantum_log_Ethik und Moral_act_nq4_20250418035747_c150.json,12,3,1,2
2025-04-18T01:57:47.503925Z,quantum_log_Ethik und Moral_act_nq4_20250418035747_c150.json,14,2,4,2
2025-04-18T01:57:47.527552Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035747_f36c.json,8,1,4,3
2025-04-18T01:57:47.528550Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035747_f36c.json,9,4,1,3
2025-04-18T01:57:47.550158Z,quantum_log_Governance und Politik_act_nq4_20250418035747_b9dd.json,2,3,1,2
2025-04-18T01:57:47.559613Z,quantum_log_Governance und Politik_act_nq4_20250418035747_b9dd.json,8,1,4,3
2025-04-18T01:57:47.562613Z,quantum_log_Governance und Politik_act_nq4_20250418035747_b9dd.json,10,3,1,2
2025-04-18T01:57:47.563613Z,quantum_log_Governance und Politik_act_nq4_20250418035747_b9dd.json,11,1,3,2
2025-04-18T01:57:47.584330Z,quantum_log_Synergien und Integration_act_nq4_20250418035747_93e3.json,3,2,0,2
2025-04-18T01:57:47.585836Z,quantum_log_Synergien und Integration_act_nq4_20250418035747_93e3.json,4,0,2,2
2025-04-18T01:57:47.592057Z,quantum_log_Synergien und Integration_act_nq4_20250418035747_93e3.json,8,2,0,2
2025-04-18T01:57:47.593057Z,quantum_log_Synergien und Integration_act_nq4_20250418035747_93e3.json,9,0,2,2
2025-04-18T01:57:47.599093Z,quantum_log_Synergien und Integration_act_nq4_20250418035747_93e3.json,13,2,0,2
2025-04-18T01:57:47.613770Z,quantum_log_Technologie und Innovation_act_nq4_20250418035747_5d39.json,1,4,1,3
2025-04-18T01:57:47.615370Z,quantum_log_Technologie und Innovation_act_nq4_20250418035747_5d39.json,2,1,3,2
2025-04-18T01:57:47.616375Z,quantum_log_Technologie und Innovation_act_nq4_20250418035747_5d39.json,3,3,0,3
2025-04-18T01:57:47.618519Z,quantum_log_Technologie und Innovation_act_nq4_20250418035747_5d39.json,4,0,4,4
2025-04-18T01:57:47.621048Z,quantum_log_Technologie und Innovation_act_nq4_20250418035747_5d39.json,6,3,0,3
2025-04-18T01:57:47.627602Z,quantum_log_Technologie und Innovation_act_nq4_20250418035747_5d39.json,10,0,2,2
2025-04-18T01:57:47.629605Z,quantum_log_Technologie und Innovation_act_nq4_20250418035747_5d39.json,12,2,0,2
2025-04-18T01:57:47.631600Z,quantum_log_Technologie und Innovation_act_nq4_20250418035747_5d39.json,13,0,2,2
2025-04-18T01:57:47.632601Z,quantum_log_Technologie und Innovation_act_nq4_20250418035747_5d39.json,14,2,4,2
2025-04-18T01:57:47.645755Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035747_bbcd.json,1,2,0,2
2025-04-18T01:57:47.647451Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035747_bbcd.json,2,0,3,3
2025-04-18T01:57:47.650448Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035747_bbcd.json,4,2,4,2
2025-04-18T01:57:47.651952Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035747_bbcd.json,5,4,0,4
2025-04-18T01:57:47.656600Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035747_bbcd.json,8,0,2,2
2025-04-18T01:57:47.662783Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035747_bbcd.json,12,2,4,2
2025-04-18T01:57:47.664902Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035747_bbcd.json,13,4,1,3
2025-04-18T01:57:47.679503Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035747_c656.json,1,0,2,2
2025-04-18T01:57:47.683022Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035747_c656.json,4,1,4,3
2025-04-18T01:57:47.688285Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035747_c656.json,7,3,0,3
2025-04-18T01:57:47.689283Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035747_c656.json,8,0,2,2
2025-04-18T01:57:47.695796Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035747_c656.json,12,3,0,3
2025-04-18T01:57:47.697526Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035747_c656.json,13,0,4,4
2025-04-18T01:57:47.698536Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035747_c656.json,14,4,1,3
2025-04-18T01:57:47.714186Z,quantum_log_Cortex Creativus_act_nq4_20250418035747_4981.json,3,3,1,2
2025-04-18T01:57:47.726197Z,quantum_log_Cortex Creativus_act_nq4_20250418035747_4981.json,10,2,0,2
2025-04-18T01:57:47.727147Z,quantum_log_Cortex Creativus_act_nq4_20250418035747_4981.json,11,0,3,3
2025-04-18T01:57:47.728451Z,quantum_log_Cortex Creativus_act_nq4_20250418035747_4981.json,12,3,1,2
2025-04-18T01:57:47.731456Z,quantum_log_Cortex Creativus_act_nq4_20250418035747_4981.json,14,2,4,2
2025-04-18T01:57:47.778527Z,quantum_log_Cortex Criticus_act_nq4_20250418035747_5a8c.json,3,1,4,3
2025-04-18T01:57:47.780035Z,quantum_log_Cortex Criticus_act_nq4_20250418035747_5a8c.json,4,4,2,2
2025-04-18T01:57:47.814214Z,quantum_log_Limbus Affektus_act_nq4_20250418035747_88c1.json,6,3,1,2
2025-04-18T01:57:47.822602Z,quantum_log_Limbus Affektus_act_nq4_20250418035747_88c1.json,11,3,1,2
2025-04-18T01:57:47.824114Z,quantum_log_Limbus Affektus_act_nq4_20250418035747_88c1.json,12,1,3,2
2025-04-18T01:57:47.840495Z,quantum_log_Meta Cognitio_act_nq4_20250418035747_522b.json,2,0,2,2
2025-04-18T01:57:47.852806Z,quantum_log_Meta Cognitio_act_nq4_20250418035747_522b.json,10,2,4,2
2025-04-18T01:57:47.854965Z,quantum_log_Meta Cognitio_act_nq4_20250418035747_522b.json,11,4,1,3
2025-04-18T01:57:47.877531Z,quantum_log_Cortex Socialis_act_nq4_20250418035747_d32c.json,5,2,0,2
2025-04-18T01:57:47.880528Z,quantum_log_Cortex Socialis_act_nq4_20250418035747_d32c.json,7,1,3,2
2025-04-18T01:57:47.881528Z,quantum_log_Cortex Socialis_act_nq4_20250418035747_d32c.json,8,3,1,2
2025-04-18T01:57:47.884643Z,quantum_log_Cortex Socialis_act_nq4_20250418035747_d32c.json,10,1,3,2
2025-04-18T01:57:47.886663Z,quantum_log_Cortex Socialis_act_nq4_20250418035747_d32c.json,11,3,1,2
2025-04-18T01:57:47.889173Z,quantum_log_Cortex Socialis_act_nq4_20250418035747_d32c.json,13,1,3,2
2025-04-18T01:57:47.908209Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035747_23cc.json,2,3,1,2
2025-04-18T01:57:47.909216Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035747_23cc.json,3,1,4,3
2025-04-18T01:57:47.911217Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035747_23cc.json,4,4,1,3
2025-04-18T01:57:47.912216Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035747_23cc.json,5,1,4,3
2025-04-18T01:57:47.913218Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035747_23cc.json,6,4,2,2
2025-04-18T01:57:47.916345Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035747_23cc.json,8,2,4,2
2025-04-18T01:57:47.918542Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035747_23cc.json,9,4,2,2
2025-04-18T01:57:47.919630Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035747_23cc.json,10,2,0,2
2025-04-18T01:57:47.921691Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035747_23cc.json,11,0,2,2
2025-04-18T01:57:47.925701Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035747_23cc.json,14,1,4,3
2025-04-18T01:57:47.940007Z,quantum_log_Ethik und Moral_act_nq4_20250418035747_6fdd.json,2,1,4,3
2025-04-18T01:57:47.942015Z,quantum_log_Ethik und Moral_act_nq4_20250418035747_6fdd.json,3,4,2,2
2025-04-18T01:57:47.943016Z,quantum_log_Ethik und Moral_act_nq4_20250418035747_6fdd.json,4,2,4,2
2025-04-18T01:57:47.944015Z,quantum_log_Ethik und Moral_act_nq4_20250418035747_6fdd.json,5,4,1,3
2025-04-18T01:57:47.945521Z,quantum_log_Ethik und Moral_act_nq4_20250418035747_6fdd.json,6,1,4,3
2025-04-18T01:57:47.947647Z,quantum_log_Ethik und Moral_act_nq4_20250418035747_6fdd.json,7,4,2,2
2025-04-18T01:57:47.956922Z,quantum_log_Ethik und Moral_act_nq4_20250418035747_6fdd.json,13,4,2,2
2025-04-18T01:57:47.985858Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035747_893c.json,12,3,1,2
2025-04-18T01:57:48.009092Z,quantum_log_Governance und Politik_act_nq4_20250418035747_9312.json,6,1,3,2
2025-04-18T01:57:48.021176Z,quantum_log_Governance und Politik_act_nq4_20250418035747_9312.json,12,2,4,2
2025-04-18T01:57:48.024295Z,quantum_log_Governance und Politik_act_nq4_20250418035747_9312.json,14,3,1,2
2025-04-18T01:57:48.059447Z,quantum_log_Synergien und Integration_act_nq4_20250418035748_d91a.json,12,1,3,2
2025-04-18T01:57:48.060943Z,quantum_log_Synergien und Integration_act_nq4_20250418035748_d91a.json,13,3,1,2
2025-04-18T01:57:48.061941Z,quantum_log_Synergien und Integration_act_nq4_20250418035748_d91a.json,14,1,3,2
2025-04-18T01:57:48.076323Z,quantum_log_Technologie und Innovation_act_nq4_20250418035748_2e78.json,1,0,2,2
2025-04-18T01:57:48.077329Z,quantum_log_Technologie und Innovation_act_nq4_20250418035748_2e78.json,2,2,4,2
2025-04-18T01:57:48.082056Z,quantum_log_Technologie und Innovation_act_nq4_20250418035748_2e78.json,5,3,1,2
2025-04-18T01:57:48.084088Z,quantum_log_Technologie und Innovation_act_nq4_20250418035748_2e78.json,7,0,3,3
2025-04-18T01:57:48.089443Z,quantum_log_Technologie und Innovation_act_nq4_20250418035748_2e78.json,10,2,4,2
2025-04-18T01:57:48.092451Z,quantum_log_Technologie und Innovation_act_nq4_20250418035748_2e78.json,12,3,1,2
2025-04-18T01:57:48.093451Z,quantum_log_Technologie und Innovation_act_nq4_20250418035748_2e78.json,13,1,3,2
2025-04-18T01:57:48.113514Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035748_ca67.json,5,1,4,3
2025-04-18T01:57:48.119729Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035748_ca67.json,10,4,1,3
2025-04-18T01:57:48.121740Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035748_ca67.json,11,1,4,3
2025-04-18T01:57:48.123745Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035748_ca67.json,12,4,0,4
2025-04-18T01:57:48.138858Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035748_b2a9.json,1,3,1,2
2025-04-18T01:57:48.139858Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035748_b2a9.json,2,1,3,2
2025-04-18T01:57:48.144487Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035748_b2a9.json,5,1,3,2
2025-04-18T01:57:48.147649Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035748_b2a9.json,7,4,2,2
2025-04-18T01:57:48.154197Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035748_b2a9.json,12,1,3,2
2025-04-18T01:57:48.174464Z,quantum_log_Cortex Creativus_act_nq4_20250418035748_2546.json,4,2,0,2
2025-04-18T01:57:48.177713Z,quantum_log_Cortex Creativus_act_nq4_20250418035748_2546.json,6,1,3,2
2025-04-18T01:57:48.242718Z,quantum_log_Cortex Criticus_act_nq4_20250418035748_200b.json,7,3,1,2
2025-04-18T01:57:48.268510Z,quantum_log_Limbus Affektus_act_nq4_20250418035748_dea2.json,3,0,3,3
2025-04-18T01:57:48.271587Z,quantum_log_Limbus Affektus_act_nq4_20250418035748_dea2.json,5,3,1,2
2025-04-18T01:57:48.272586Z,quantum_log_Limbus Affektus_act_nq4_20250418035748_dea2.json,6,1,3,2
2025-04-18T01:57:48.279774Z,quantum_log_Limbus Affektus_act_nq4_20250418035748_dea2.json,11,1,3,2
2025-04-18T01:57:48.284438Z,quantum_log_Limbus Affektus_act_nq4_20250418035748_dea2.json,14,3,1,2
2025-04-18T01:57:48.297893Z,quantum_log_Meta Cognitio_act_nq4_20250418035748_0477.json,2,1,3,2
2025-04-18T01:57:48.315741Z,quantum_log_Meta Cognitio_act_nq4_20250418035748_0477.json,13,3,1,2
2025-04-18T01:57:48.335657Z,quantum_log_Cortex Socialis_act_nq4_20250418035748_5388.json,5,1,3,2
2025-04-18T01:57:48.366664Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035748_a019.json,2,1,3,2
2025-04-18T01:57:48.374617Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035748_a019.json,7,3,1,2
2025-04-18T01:57:48.376920Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035748_a019.json,8,1,3,2
2025-04-18T01:57:48.380872Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035748_a019.json,11,2,4,2
2025-04-18T01:57:48.405354Z,quantum_log_Ethik und Moral_act_nq4_20250418035748_2343.json,5,2,0,2
2025-04-18T01:57:48.407882Z,quantum_log_Ethik und Moral_act_nq4_20250418035748_2343.json,7,1,3,2
2025-04-18T01:57:48.431656Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035748_e370.json,1,2,4,2
2025-04-18T01:57:48.438202Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035748_e370.json,5,3,1,2
2025-04-18T01:57:48.444317Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035748_e370.json,9,3,1,2
2025-04-18T01:57:48.446334Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035748_e370.json,10,1,4,3
2025-04-18T01:57:48.448527Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035748_e370.json,11,4,2,2
2025-04-18T01:57:48.466290Z,quantum_log_Governance und Politik_act_nq4_20250418035748_8ce2.json,1,2,4,2
2025-04-18T01:57:48.468345Z,quantum_log_Governance und Politik_act_nq4_20250418035748_8ce2.json,2,4,0,4
2025-04-18T01:57:48.469426Z,quantum_log_Governance und Politik_act_nq4_20250418035748_8ce2.json,3,0,2,2
2025-04-18T01:57:48.480545Z,quantum_log_Governance und Politik_act_nq4_20250418035748_8ce2.json,10,0,2,2
2025-04-18T01:57:48.483548Z,quantum_log_Governance und Politik_act_nq4_20250418035748_8ce2.json,12,3,0,3
2025-04-18T01:57:48.484603Z,quantum_log_Governance und Politik_act_nq4_20250418035748_8ce2.json,13,0,3,3
2025-04-18T01:57:48.603465Z,quantum_log_Synergien und Integration_act_nq4_20250418035748_20ad.json,11,2,0,2
2025-04-18T01:57:48.608002Z,quantum_log_Synergien und Integration_act_nq4_20250418035748_20ad.json,14,2,0,2
2025-04-18T01:57:48.622561Z,quantum_log_Technologie und Innovation_act_nq4_20250418035748_145e.json,2,0,2,2
2025-04-18T01:57:48.625573Z,quantum_log_Technologie und Innovation_act_nq4_20250418035748_145e.json,4,3,0,3
2025-04-18T01:57:48.626585Z,quantum_log_Technologie und Innovation_act_nq4_20250418035748_145e.json,5,0,3,3
2025-04-18T01:57:48.628102Z,quantum_log_Technologie und Innovation_act_nq4_20250418035748_145e.json,6,3,1,2
2025-04-18T01:57:48.632109Z,quantum_log_Technologie und Innovation_act_nq4_20250418035748_145e.json,8,0,3,3
2025-04-18T01:57:48.635620Z,quantum_log_Technologie und Innovation_act_nq4_20250418035748_145e.json,10,4,1,3
2025-04-18T01:57:48.637643Z,quantum_log_Technologie und Innovation_act_nq4_20250418035748_145e.json,11,1,4,3
2025-04-18T01:57:48.639649Z,quantum_log_Technologie und Innovation_act_nq4_20250418035748_145e.json,12,4,1,3
2025-04-18T01:57:48.660719Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035748_c6c5.json,4,1,3,2
2025-04-18T01:57:48.665832Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035748_c6c5.json,7,2,0,2
2025-04-18T01:57:48.667355Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035748_c6c5.json,8,0,3,3
2025-04-18T01:57:48.670361Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035748_c6c5.json,10,4,2,2
2025-04-18T01:57:48.673875Z,quantum_log_Wirtschaft und Gesellschaft_act_nq4_20250418035748_c6c5.json,13,1,3,2
2025-04-18T01:57:48.690836Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035748_7c2c.json,3,3,0,3
2025-04-18T01:57:48.701409Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035748_7c2c.json,10,3,0,3
2025-04-18T01:57:48.702564Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035748_7c2c.json,11,0,3,3
2025-04-18T01:57:48.704704Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035748_7c2c.json,12,3,0,3
2025-04-18T01:57:48.706224Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035748_7c2c.json,13,0,2,2
2025-04-18T01:57:48.707232Z,quantum_log_Wirtschaft und Sicherheit_act_nq4_20250418035748_7c2c.json,14,2,0,2
2025-04-18T01:57:48.725529Z,quantum_log_Cortex Creativus_act_nq4_20250418035748_9717.json,4,0,3,3
2025-04-18T01:57:48.731072Z,quantum_log_Cortex Creativus_act_nq4_20250418035748_9717.json,8,3,1,2
2025-04-18T01:57:48.735579Z,quantum_log_Cortex Creativus_act_nq4_20250418035748_9717.json,11,3,0,3
2025-04-18T01:57:48.737711Z,quantum_log_Cortex Creativus_act_nq4_20250418035748_9717.json,13,1,3,2
2025-04-18T01:57:48.790175Z,quantum_log_Cortex Criticus_act_nq4_20250418035748_eb23.json,6,0,2,2
2025-04-18T01:57:48.797486Z,quantum_log_Cortex Criticus_act_nq4_20250418035748_eb23.json,11,1,3,2
2025-04-18T01:57:48.825743Z,quantum_log_Limbus Affektus_act_nq4_20250418035748_34fb.json,8,4,1,3
2025-04-18T01:57:48.827294Z,quantum_log_Limbus Affektus_act_nq4_20250418035748_34fb.json,9,1,3,2
2025-04-18T01:57:48.834917Z,quantum_log_Limbus Affektus_act_nq4_20250418035748_34fb.json,14,4,2,2
2025-04-18T01:57:48.848855Z,quantum_log_Meta Cognitio_act_nq4_20250418035748_d844.json,2,3,1,2
2025-04-18T01:57:48.855609Z,quantum_log_Meta Cognitio_act_nq4_20250418035748_d844.json,5,1,4,3
2025-04-18T01:57:48.857126Z,quantum_log_Meta Cognitio_act_nq4_20250418035748_d844.json,6,4,2,2
2025-04-18T01:57:48.897655Z,quantum_log_Cortex Socialis_act_nq4_20250418035748_ad2c.json,10,1,3,2
2025-04-18T01:57:48.898652Z,quantum_log_Cortex Socialis_act_nq4_20250418035748_ad2c.json,11,3,1,2
2025-04-18T01:57:48.902163Z,quantum_log_Cortex Socialis_act_nq4_20250418035748_ad2c.json,13,0,3,3
2025-04-18T01:57:48.903615Z,quantum_log_Cortex Socialis_act_nq4_20250418035748_ad2c.json,14,3,1,2
2025-04-18T01:57:48.924166Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035748_e258.json,5,1,3,2
2025-04-18T01:57:48.935462Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035748_e258.json,12,1,3,2
2025-04-18T01:57:48.937604Z,quantum_log_Bildung und Wissensvermittlung_act_nq4_20250418035748_e258.json,13,3,1,2
2025-04-18T01:57:48.953200Z,quantum_log_Ethik und Moral_act_nq4_20250418035748_3df5.json,1,1,3,2
2025-04-18T01:57:48.956220Z,quantum_log_Ethik und Moral_act_nq4_20250418035748_3df5.json,3,2,0,2
2025-04-18T01:57:48.959449Z,quantum_log_Ethik und Moral_act_nq4_20250418035748_3df5.json,5,1,3,2
2025-04-18T01:57:48.962458Z,quantum_log_Ethik und Moral_act_nq4_20250418035748_3df5.json,7,4,2,2
2025-04-18T01:57:48.990472Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035748_756b.json,4,1,3,2
2025-04-18T01:57:48.994597Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035748_756b.json,7,3,1,2
2025-04-18T01:57:48.996105Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035748_756b.json,8,1,3,2
2025-04-18T01:57:48.997617Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035748_756b.json,9,3,1,2
2025-04-18T01:57:49.003855Z,quantum_log_Forschungspolitik und Finanzierung_act_nq4_20250418035748_756b.json,13,3,1,2
2025-04-18T01:57:49.020608Z,quantum_log_Governance und Politik_act_nq4_20250418035749_32f4.json,3,1,3,2
2025-04-18T01:57:49.022784Z,quantum_log_Governance und Politik_act_nq4_20250418035749_32f4.json,4,3,1,2
2025-04-18T01:57:49.023830Z,quantum_log_Governance und Politik_act_nq4_20250418035749_32f4.json,5,1,4,3
2025-04-18T01:57:49.026909Z,quantum_log_Governance und Politik_act_nq4_20250418035749_32f4.json,7,4,1,3
2025-04-18T01:57:49.028062Z,quantum_log_Governance und Politik_act_nq4_20250418035749_32f4.json,8,1,3,2
2025-04-18T01:57:49.038970Z,quantum_log_Governance und Politik_act_nq4_20250418035749_32f4.json,14,2,0,2
2025-04-18T01:57:49.052436Z,quantum_log_Synergien und Integration_act_nq4_20250418035749_8ff7.json,2,0,2,2
2025-04-18T01:57:49.054815Z,quantum_log_Synergien und Integration_act_nq4_20250418035749_8ff7.json,3,2,0,2
